year,czone,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
1960,5600,9903,168495.983,90677.354,41728.674,0.204,0.072,0.029,0.012,0.539,0.068,0.712,199894.196,188897.643,-2252.827,46300.973,55000.085,0.611,0.389,NA,NA,0.156,0.861,0.138,0,0.161,3.43,46.879,2444.187,0.021,0.019,0.007,0.003,0.012,0.002,0.016,0.023,0.027
1960,5700,2302,22592.467,78178.933,42070.986,0.146,0.057,0.025,0.01,0.465,0.089,0.656,194037.595,176400.59,-2050.568,36780.303,42976.032,0.643,0.357,NA,NA,0.125,0.885,0.115,0,0.152,3.447,48.291,955.313,0.011,0.006,0.003,0.001,0.006,0.001,0.008,0.011,0.013
1960,5800,2017,26072.13,68568.824,39389.413,0.111,0.037,0.012,0.005,0.406,0.422,0.592,106713.23,155561.668,0,29399.513,35556.606,0.695,0.305,NA,NA,0.077,0.9,0.1,0,0.144,3.334,50.811,814.249,0.011,0.014,0.011,0.005,0.006,0.421,0.008,0.01,0.014
1960,5900,2961,36987.431,71466.267,33839.344,0.182,0.075,0.034,0.014,0.507,0.063,0.71,208070.177,169222.797,-1796.951,35074.851,36906.908,0.57,0.43,NA,NA,0.099,0.852,0.147,0.001,0.144,3.391,48.284,1396.322,0.016,0.015,0.008,0.003,0.01,0.001,0.012,0.017,0.008
1960,6000,4197,68011.361,78389.328,41053.256,0.162,0.063,0.027,0.011,0.479,0.076,0.674,174977.656,173964.16,-2456.907,44520.412,53783.656,0.592,0.408,NA,NA,0.182,0.869,0.131,0,0.136,3.693,45.559,1201.811,0.013,0.011,0.005,0.002,0.008,0.001,0.01,0.013,0.015
1960,6100,3851,60581.845,75416.868,36110.105,0.16,0.046,0.013,0.005,0.488,0.582,0.672,129677.298,172298.79,-1360.702,34979.721,45894.303,0.631,0.369,NA,NA,0.087,0.939,0.061,0,0.141,3.608,47.271,3129.473,0.034,0.031,0.018,0.007,0.021,0.465,0.026,0.033,0.029
1960,6200,4201,46149.29,80171.79,39029.015,0.211,0.101,0.041,0.017,0.507,0.083,0.71,290478.555,170459.864,0,39434.901,49781.976,0.653,0.347,NA,NA,0.099,0.855,0.145,0,0.156,3.626,48.688,4448.381,0.043,0.033,0.014,0.006,0.027,0.005,0.034,0.046,0.007
1960,6301,2621,14816.174,67095.627,39681.573,0.109,0.037,0.01,0.004,0.397,0.422,0.586,98898.259,150690.338,0,26175.665,34826.914,0.708,0.292,NA,NA,0.077,0.975,0.024,0,0.147,3.538,49.638,568.285,0.008,0.009,0.01,0.004,0.005,0.42,0.006,0.007,0.012
1960,6302,2621,15994.867,67996.932,39393.706,0.126,0.043,0.013,0.005,0.416,0.422,0.6,110342.274,150220.725,0,27350.62,36215.409,0.71,0.29,NA,NA,0.077,0.975,0.024,0,0.147,3.538,49.638,825.411,0.011,0.01,0.012,0.005,0.007,0.422,0.009,0.009,0.015
1960,6401,5253,97621.953,82088.801,38390.739,0.192,0.071,0.029,0.012,0.53,0.075,0.701,190688.494,180764.265,0,45422.113,51103.718,0.634,0.366,NA,NA,0.139,0.868,0.132,0,0.171,3.513,46.686,1281.885,0.012,0.01,0.004,0.002,0.007,0.001,0.009,0.011,0.021
1960,6402,3489,15103.884,63015.004,36893.516,0.122,0.043,0.012,0.005,0.428,0.422,0.604,101161.732,139468.407,0,28081.878,34358.577,0.705,0.295,NA,NA,0.071,0.972,0.028,0,0.15,3.604,49.436,640.253,0.009,0.007,0.011,0.004,0.005,0.421,0.007,0.009,0.014
1960,6501,938,5766.286,68804.863,35808.183,0.1,0.028,0.017,0.013,0.438,0.577,0.613,92708.045,171863.425,0,29381.233,42929.722,0.69,0.31,NA,NA,0.085,0.982,0.018,0,0.138,3.696,48.093,1691.723,0.019,0.018,0.003,0.005,0.012,0.433,0.015,0.025,0.016
1960,6502,3186,31072.349,70268.022,37345.555,0.139,0.046,0.021,0.014,0.466,0.577,0.634,116758.853,161972.58,0,36458.462,42566.969,0.685,0.315,NA,NA,0.087,0.962,0.038,0,0.154,3.668,47.668,1757.463,0.021,0.018,0.005,0.003,0.013,0.433,0.016,0.022,0.023
1960,6600,5248,63650.835,75908.861,34936.895,0.193,0.069,0.026,0.01,0.536,0.244,0.704,165100.288,167081.233,0,40004.319,46399.102,0.616,0.384,NA,NA,0.095,0.882,0.118,0,0.155,3.601,47.134,2267.743,0.024,0.02,0.015,0.006,0.013,0.38,0.018,0.021,0.026
1960,6700,14296,266597.897,113752.865,62100.512,0.195,0.079,0.032,0.013,0.486,0.099,0.668,251636.376,231680.242,0,44520.66,71823.164,0.724,0.276,NA,NA,0.184,0.898,0.101,0,0.19,2.932,52.08,1078.83,0.008,0.007,0.003,0.001,0.005,0.001,0.006,0.008,0.019
1960,6800,4042,65595.92,110935.254,43865.714,0.216,0.083,0.035,0.014,0.558,0.07,0.732,279884.641,248560.684,-1937.146,44804.911,62628.546,0.671,0.329,NA,NA,0.16,0.845,0.152,0,0.149,3.268,49.07,1736.326,0.012,0.008,0.003,0.001,0.007,0.001,0.009,0.013,0.022
1960,6900,3789,57722.422,153125.754,74931.632,0.184,0.07,0.029,0.012,0.501,0.089,0.679,279935.83,326198.46,0,47477.454,83779.738,0.755,0.245,NA,NA,0.204,0.888,0.11,0,0.168,2.894,53.448,4298.759,0.021,0.016,0.006,0.003,0.014,0.002,0.017,0.019,0.029
1960,7000,20518,410360,136957.914,60803.782,0.228,0.092,0.037,0.015,0.558,0.059,0.744,349992.754,288869.392,-3030.961,54252.603,84193.795,0.609,0.391,NA,NA,0.228,0.878,0.12,0,0.178,3.023,47.583,806.466,0.004,0.003,0.001,0,0.003,0,0.003,0.004,0.017
1960,7100,6121,92645.238,134193.728,56645.846,0.203,0.077,0.032,0.013,0.552,0.055,0.733,288579.661,291870.104,-2946.272,50132.027,77420.372,0.625,0.375,NA,NA,0.186,0.807,0.191,0,0.174,3.065,49.801,4507.976,0.026,0.017,0.006,0.003,0.015,0.002,0.019,0.024,0.026
1960,7200,2110,21599.505,127867.523,57355.233,0.183,0.057,0.023,0.009,0.514,0.244,0.692,222972.229,283353.062,-1698.021,43910.769,72774.394,0.7,0.3,NA,NA,0.162,0.852,0.144,0,0.144,3.114,50.446,6327.348,0.037,0.041,0.017,0.007,0.024,0.379,0.031,0.038,0.035
1960,7300,6769,40456.45,106244.016,54229.82,0.165,0.055,0.022,0.009,0.494,0.093,0.663,190277.361,223136.683,0,52425.661,74275.727,0.675,0.325,NA,NA,0.215,0.829,0.17,0,0.162,3.106,48.192,4727.104,0.033,0.023,0.011,0.004,0.022,0.004,0.027,0.031,0.034
1960,7400,9129,119741.385,124574.406,57964.295,0.199,0.08,0.033,0.013,0.525,0.079,0.71,355391.438,271715.731,0,50831.364,80521.06,0.693,0.307,NA,NA,0.21,0.863,0.136,0,0.16,3.236,47.765,2255.83,0.014,0.007,0.004,0.001,0.009,0.001,0.011,0.013,0.021
1960,7500,3030,52076.911,113168.692,61396.349,0.158,0.061,0.025,0.012,0.466,0.252,0.651,191740.082,247921.944,0,39688.031,72294.492,0.691,0.309,NA,NA,0.194,0.822,0.176,0,0.218,2.922,52.222,3019.426,0.022,0.015,0.007,0.001,0.014,0.366,0.018,0.022,0.026
1960,7600,10650,148289.186,92876.454,45578.95,0.202,0.073,0.028,0.011,0.533,0.08,0.7,193455.384,192846.331,-1603.592,49127.907,64583.939,0.649,0.351,NA,NA,0.16,0.771,0.228,0,0.186,3.524,45.56,2475.361,0.022,0.021,0.012,0.005,0.013,0.002,0.016,0.024,0.029
1960,7700,3429,19983.917,82923.078,36837.09,0.214,0.092,0.039,0.016,0.533,0.081,0.714,238247.998,179199.395,0,34476.017,46368.417,0.663,0.337,NA,NA,0.109,0.787,0.212,0,0.19,3.409,50.601,2124.585,0.02,0.013,0.007,0.003,0.012,0.002,0.015,0.022,0.01
1960,7800,2418,17420.573,87329.705,40139.569,0.136,0.037,0.013,0.006,0.484,0.415,0.658,137161.257,205580.518,0,38049.345,55518.788,0.692,0.308,NA,NA,0.115,0.787,0.213,0,0.197,3.216,51.945,3178.028,0.031,0.029,0.013,0.005,0.018,0.455,0.024,0.029,0.025
1960,7900,3447,28751.132,88046.812,37454.829,0.171,0.063,0.025,0.01,0.519,0.064,0.704,177069.973,214693.718,-2795.109,40391.847,57908.621,0.63,0.37,NA,NA,0.175,0.8,0.199,0,0.188,3.342,49.3,2565.813,0.023,0.013,0.006,0.002,0.014,0.002,0.018,0.022,0.022
1960,8000,3510,36764.557,58612.649,26605.203,0.18,0.053,0.02,0.011,0.542,0.589,0.723,115259.1,135761.624,-2746.549,31910.414,33173.536,0.517,0.483,NA,NA,0.1,0.585,0.415,0,0.195,4.303,46.687,2544.481,0.033,0.034,0.015,0.004,0.02,0.496,0.026,0.037,0.025
1960,8100,7407,97290.365,77884.494,34435.933,0.224,0.087,0.036,0.015,0.548,0.056,0.74,255914.396,168843.57,-2248.937,41361.445,48351.929,0.575,0.425,NA,NA,0.173,0.668,0.332,0,0.199,3.772,46.674,1307.875,0.012,0.011,0.005,0.002,0.008,0.001,0.01,0.012,0.016
1960,8201,1728,15101.566,60769.463,28765.497,0.178,0.065,0.034,0.019,0.528,0.224,0.728,148505.105,146963.54,-2688.996,28573.04,32303.88,0.515,0.485,NA,NA,0.127,0.506,0.494,0,0.23,4.058,48.464,1127.358,0.014,0.018,0.007,0.014,0.008,0.411,0.011,0.015,0.015
1960,8202,3717,74340,71196.074,28469.366,0.21,0.07,0.027,0.011,0.575,0.229,0.742,158239.901,160454.457,-2199.703,40406.989,43477.126,0.537,0.463,NA,NA,0.146,0.641,0.358,0,0.19,3.862,44.407,2300.552,0.025,0.026,0.016,0.006,0.014,0.402,0.018,0.026,0.025
1960,8300,8021,139641.495,77092.673,34685.694,0.242,0.096,0.038,0.015,0.563,0.064,0.741,241179.4,159882.132,-1540.564,41641.563,46560.234,0.597,0.403,NA,NA,0.14,0.796,0.204,0,0.171,3.58,46.238,1614.785,0.015,0.013,0.007,0.003,0.009,0.001,0.012,0.015,0.019
1960,8401,6751,77174.594,66666.551,31149.747,0.209,0.089,0.038,0.015,0.552,0.053,0.739,215369.712,148689.23,-2219.53,39999.585,42501.7,0.546,0.454,NA,NA,0.129,0.654,0.345,0,0.197,3.745,47.22,1190.058,0.014,0.012,0.008,0.003,0.008,0.001,0.01,0.015,0.012
1960,8402,1403,7955.311,57225.799,27586.024,0.13,0.035,0.009,0.003,0.502,0.591,0.701,95255.822,151663.255,-2473.823,29174.588,35132.658,0.525,0.475,NA,NA,0.081,0.6,0.4,0,0.21,3.862,49.666,1701.954,0.025,0.019,0.013,0.005,0.014,0.502,0.018,0.026,0.015
1960,8501,1103,6018.831,78376.56,31870.358,0.152,0.057,0.016,0.007,0.527,0.407,0.723,141414.499,196746.234,-2918.138,31508.158,41715.402,0.527,0.473,NA,NA,0.11,0.738,0.262,0,0.182,3.741,48.769,2844.814,0.03,0.016,0.015,0.006,0.017,0.503,0.023,0.031,0.02
1960,8502,2311,8881.126,66814.476,28033.384,0.172,0.065,0.019,0.008,0.553,0.405,0.744,132660.779,173915.604,-2898.246,29266.618,36530.65,0.496,0.504,NA,NA,0.096,0.639,0.361,0,0.2,3.852,49.42,2818.144,0.033,0.022,0.018,0.007,0.018,0.516,0.024,0.031,0.021
1960,8503,3627,41678.45,72602.821,29641.437,0.175,0.058,0.019,0.008,0.552,0.407,0.738,144145.244,178089.745,-2849.08,32435.914,40620.103,0.517,0.483,NA,NA,0.109,0.648,0.352,0,0.197,3.827,48.624,2708.555,0.031,0.026,0.017,0.007,0.016,0.506,0.022,0.03,0.022
1960,8601,1259,22305.54,75645.196,32798.131,0.16,0.052,0.014,0.006,0.525,0.588,0.716,129116.242,191208.147,-3049.824,33635.001,42460.707,0.571,0.429,NA,NA,0.102,0.77,0.23,0,0.182,3.797,47.624,4366.655,0.044,0.031,0.019,0.008,0.027,0.494,0.035,0.046,0.028
1960,8602,2423,13603.341,72616.752,33196.318,0.167,0.053,0.013,0.005,0.515,0.582,0.684,131906.339,160330.298,0,39117.758,46838.998,0.61,0.39,NA,NA,0.111,0.726,0.274,0,0.168,3.797,46.504,2851.97,0.031,0.024,0.018,0.007,0.019,0.463,0.023,0.033,0.028
1960,8701,2313,14567.971,80276.364,33266.906,0.154,0.045,0.02,0.013,0.529,0.587,0.711,138213.867,192148.152,-2420.428,33069.593,46855.737,0.565,0.435,NA,NA,0.107,0.72,0.279,0,0.163,3.81,46.649,5472.792,0.049,0.031,0.011,0.003,0.029,0.49,0.038,0.048,0.031
1960,8702,2404,17933.225,68962.102,24915.26,0.164,0.049,0.019,0.011,0.555,0.595,0.748,128017.899,180648.006,-2851.744,27550.573,37293.12,0.482,0.518,NA,NA,0.084,0.645,0.355,0,0.198,3.872,49.193,3949.353,0.045,0.031,0.013,0.003,0.024,0.523,0.033,0.042,0.024
1960,8800,4296,66736.724,71398.152,28890.237,0.239,0.102,0.042,0.017,0.589,0.043,0.771,266575.476,160071.288,-2402.827,43415.598,45416.863,0.516,0.484,NA,NA,0.153,0.662,0.337,0,0.188,3.664,45.034,1492.507,0.016,0.016,0.008,0.003,0.009,0.001,0.012,0.017,0.014
1960,8900,5953,66625.934,76020.418,31175.677,0.228,0.089,0.037,0.015,0.575,0.045,0.757,239968.017,165589.066,-2510.439,46006.133,46741.066,0.526,0.474,NA,NA,0.117,0.667,0.333,0,0.192,3.749,47.3,1975.934,0.02,0.019,0.007,0.003,0.011,0.001,0.014,0.021,0.018
1960,9001,2285,21521.772,65180.628,30942.544,0.136,0.035,0.012,0.007,0.516,0.59,0.71,109533.552,171155.246,-2949.2,29639.161,38737.122,0.538,0.462,NA,NA,0.092,0.747,0.253,0,0.175,3.813,48.326,3317.096,0.041,0.028,0.012,0.004,0.023,0.501,0.03,0.041,0.022
1960,9002,2516,14182.156,60367.489,28293.963,0.13,0.035,0.008,0.003,0.509,0.59,0.702,100726.563,160171.313,-2716.584,32318.536,38907.893,0.509,0.491,NA,NA,0.097,0.617,0.383,0,0.204,3.783,48.81,2163.183,0.028,0.022,0.012,0.005,0.017,0.498,0.022,0.031,0.018
1960,9003,2368,13878.099,60012.022,25436.718,0.144,0.035,0.014,0.008,0.531,0.593,0.724,107129.378,158659.93,-2798.056,30569.121,36610.103,0.483,0.517,NA,NA,0.096,0.585,0.415,0,0.21,3.808,49.073,2053.993,0.026,0.027,0.011,0.003,0.015,0.512,0.02,0.029,0.017
1960,9100,21966,325076.39,110576.502,45379.231,0.252,0.099,0.04,0.016,0.582,0.052,0.765,360374.792,223991.626,-2525.801,57378.891,69363.404,0.577,0.423,NA,NA,0.201,0.786,0.214,0,0.179,3.536,45.429,2276.279,0.014,0.011,0.004,0.002,0.009,0.001,0.011,0.013,0.017
1960,9200,1824,22314.665,74369.239,27593.984,0.207,0.07,0.031,0.016,0.579,0.223,0.752,173303.502,167987.756,-1863.875,40144.573,42520.544,0.499,0.501,NA,NA,0.102,0.709,0.291,0,0.179,3.712,47.748,2396.263,0.025,0.024,0.007,0.007,0.013,0.411,0.018,0.029,0.023
1960,9301,2691,22375.934,71283.939,30328.588,0.159,0.047,0.013,0.005,0.528,0.59,0.72,123292.24,174972.535,-2704.746,37410.918,45741.253,0.525,0.475,NA,NA,0.133,0.694,0.306,0,0.198,3.702,48.136,4326.861,0.046,0.032,0.018,0.007,0.026,0.502,0.036,0.046,0.028
1960,9302,2361,17012.362,61438.066,33021.381,0.131,0.044,0.024,0.016,0.477,0.413,0.668,104607.753,159089.29,-1776.335,32697.599,39050.504,0.585,0.415,NA,NA,0.089,0.715,0.285,0,0.185,3.781,48.939,1145.03,0.016,0.017,0.004,0.009,0.009,0.469,0.013,0.014,0.013
1960,9400,2886,28158.883,74417.832,34741.223,0.184,0.079,0.032,0.013,0.506,0.079,0.704,280453.404,171983.832,0,35163.361,44094.519,0.634,0.366,NA,NA,0.093,0.932,0.067,0,0.14,3.666,47.291,1471.559,0.016,0.015,0.007,0.003,0.01,0.002,0.012,0.016,0.01
1960,9500,3680,31978.899,60848.97,32585.011,0.147,0.05,0.021,0.01,0.486,0.244,0.672,118421.476,143998.776,-1908.943,33849.351,38325.15,0.588,0.412,NA,NA,0.118,0.761,0.239,0,0.172,3.708,48.107,1089.699,0.015,0.014,0.007,0.002,0.009,0.381,0.011,0.016,0.015
1960,9600,9591,77439.326,68719.206,32851.243,0.182,0.064,0.025,0.011,0.528,0.24,0.701,149901.213,155607.462,0,38303.98,43698.857,0.587,0.413,NA,NA,0.118,0.787,0.213,0,0.169,3.648,47.428,1452.519,0.018,0.015,0.009,0.002,0.01,0.385,0.013,0.019,0.021
1960,9701,6802,65931.197,78573.415,23011.052,0.315,0.143,0.058,0.023,0.642,0.03,0.824,378227.351,151995.845,-2162.836,42767.58,43161.048,0.47,0.53,NA,NA,0.122,0.636,0.364,0,0.209,3.767,47.611,6484.204,0.055,0.04,0.016,0.007,0.029,0.002,0.039,0.057,0.006
1960,9702,2842,13500.355,68212.721,26301.886,0.182,0.071,0.022,0.008,0.562,0.404,0.755,139672.351,176462.763,-2904.498,28880.403,36460.321,0.482,0.518,NA,NA,0.096,0.564,0.436,0,0.221,3.926,49.914,2991.155,0.033,0.021,0.018,0.008,0.019,0.521,0.026,0.037,0.021
1960,9800,4466,23002.285,62147.141,29459.54,0.182,0.078,0.031,0.013,0.529,0.048,0.738,357567.693,145253.835,-2405.444,33369.454,35731.393,0.537,0.463,NA,NA,0.119,0.627,0.373,0,0.207,3.779,49.284,881.653,0.012,0.012,0.005,0.002,0.007,0.001,0.009,0.012,0.011
1960,9900,3243,49037.431,82404.333,35203.363,0.218,0.088,0.035,0.014,0.565,0.067,0.732,205704.013,174155.824,-2401.794,38567.064,51169.093,0.629,0.371,NA,NA,0.163,0.699,0.3,0,0.205,3.674,48.051,1567.083,0.015,0.018,0.009,0.004,0.008,0.001,0.011,0.016,0.02
1960,10000,1799,21940.603,73133.956,34036.583,0.218,0.081,0.035,0.014,0.546,0.075,0.716,199858.808,156693.923,0,42384.765,46828.056,0.607,0.393,NA,NA,0.124,0.778,0.222,0,0.174,3.624,46.148,1540.154,0.016,0.027,0.006,0.003,0.01,0.002,0.013,0.015,0.016
1960,10101,1165,9936.468,73011.454,33739.109,0.121,0.035,0.016,0.012,0.508,0.764,0.692,113782.646,189337.194,-2505.425,30052.293,44535.279,0.566,0.434,NA,NA,0.106,0.647,0.353,0,0.205,3.768,47.981,4420.829,0.047,0.027,0.01,0.001,0.027,0.399,0.035,0.048,0.025
1960,10102,1165,13363.531,73011.454,33739.109,0.121,0.035,0.016,0.012,0.508,0.764,0.692,113782.646,189337.194,-2505.425,30052.293,44535.279,0.566,0.434,NA,NA,0.106,0.647,0.353,0,0.205,3.768,47.981,4420.829,0.047,0.027,0.01,0.001,0.027,0.399,0.035,0.048,0.025
1960,10200,2689,33821.571,67962.794,16154.525,0.199,0.063,0.021,0.008,0.609,0.403,0.782,149097.592,168147.012,-3216.887,37220.853,40696.807,0.437,0.563,NA,NA,0.124,0.605,0.395,0,0.21,3.885,47.114,4024.048,0.043,0.033,0.02,0.008,0.022,0.529,0.03,0.04,0.024
1960,10301,4054,15764.032,60932.872,23674.045,0.177,0.062,0.026,0.01,0.548,0.02,0.765,335130.96,157310.597,-3213.889,28021.725,34169.351,0.477,0.523,NA,NA,0.096,0.555,0.445,0,0.227,3.904,50.118,1437.237,0.019,0.014,0.006,0.003,0.01,0,0.014,0.019,0.013
1960,10302,4679,39933.031,70938.782,32958.324,0.183,0.056,0.021,0.009,0.529,0.058,0.715,208441.261,168286.678,-2330.34,33770.832,42118.324,0.556,0.444,NA,NA,0.108,0.681,0.319,0,0.196,3.739,48.862,2136.572,0.025,0.03,0.014,0.005,0.014,0.002,0.018,0.028,0.023
1960,10400,2725,36253.598,74640.178,37305.794,0.155,0.054,0.026,0.014,0.492,0.244,0.676,142849.87,168407.444,-2083.407,30080.293,44510.937,0.633,0.367,NA,NA,0.114,0.691,0.301,0,0.181,3.731,50.406,1923.023,0.022,0.016,0.005,0.007,0.013,0.38,0.016,0.021,0.02
1960,10501,2759,21638.247,60641.364,30953.867,0.128,0.046,0.02,0.008,0.482,0.058,0.691,181144.147,155565.841,-2661.345,31435.595,35106.708,0.553,0.447,NA,NA,0.101,0.709,0.291,0,0.17,3.777,49.075,975.968,0.014,0.011,0.007,0.003,0.008,0.001,0.011,0.015,0.01
1960,10502,2284,20492.138,65982.531,34060.239,0.126,0.035,0.021,0.016,0.46,0.585,0.663,106009.104,162322.509,-2541.493,27812.748,37556.668,0.6,0.4,NA,NA,0.116,0.651,0.349,0,0.174,3.842,50.833,1972.23,0.023,0.019,0.005,0.008,0.016,0.474,0.02,0.024,0.019
1960,10600,4862,32500.063,61564.334,33367.578,0.136,0.053,0.024,0.01,0.473,0.086,0.668,215053.551,146994.434,-1651.197,31161.476,36244.38,0.626,0.374,NA,NA,0.074,0.884,0.116,0,0.14,3.638,48.599,1030.167,0.014,0.013,0.009,0.004,0.009,0.001,0.011,0.015,0.01
1960,10700,14241,218296.621,86871.335,38696.565,0.225,0.088,0.036,0.014,0.558,0.066,0.73,221292.046,175880.552,-1992.669,46484.759,54959.45,0.613,0.387,NA,NA,0.142,0.752,0.247,0,0.172,3.54,47.262,967.915,0.009,0.007,0.003,0.001,0.005,0.001,0.006,0.009,0.022
1960,10801,3130,52747.063,74446.228,25861.932,0.256,0.1,0.04,0.019,0.621,0.216,0.791,209215.776,159706.584,-2738.954,38212.863,40078.882,0.494,0.506,NA,NA,0.158,0.565,0.435,0,0.215,3.83,47.881,1804.034,0.018,0.018,0.009,0.003,0.009,0.422,0.013,0.018,0.021
1960,10802,5976,19541.399,59428.509,27844.84,0.169,0.057,0.026,0.01,0.541,0.042,0.732,189489.01,142750.167,-2523.722,28447.953,33570.964,0.528,0.472,NA,NA,0.091,0.612,0.387,0,0.195,3.936,49.676,1839.732,0.026,0.018,0.007,0.003,0.014,0.001,0.018,0.026,0.017
1960,10900,4437,73240.837,78378.005,38882.012,0.203,0.091,0.038,0.015,0.515,0.096,0.69,238284.743,161187.799,0,47790.25,56163.967,0.662,0.338,NA,NA,0.178,0.845,0.153,0,0.166,3.6,44.123,1831.026,0.018,0.017,0.008,0.003,0.011,0.002,0.014,0.02,0.011
1960,11001,6634,106604.462,86721.218,38460.346,0.238,0.095,0.038,0.015,0.552,0.067,0.731,229370.652,172778.588,-1898.551,44560.05,58720.719,0.625,0.375,NA,NA,0.12,0.679,0.319,0,0.188,3.867,46.428,2940.286,0.025,0.025,0.011,0.004,0.015,0.002,0.019,0.026,0.02
1960,11002,2632,17958.451,66801.854,33884.856,0.148,0.05,0.023,0.012,0.499,0.246,0.677,125571.94,162529.545,0,30183.337,40803.986,0.634,0.366,NA,NA,0.081,0.625,0.372,0,0.189,4.032,49.218,1523.335,0.018,0.015,0.004,0.006,0.011,0.377,0.015,0.02,0.017
1960,11101,7889,67267.092,82039.788,31808.001,0.241,0.106,0.043,0.018,0.581,0.041,0.77,283917.215,183523.08,-2408.252,43274.989,49161.767,0.516,0.484,NA,NA,0.135,0.613,0.386,0,0.209,3.83,48.512,1951.232,0.018,0.019,0.008,0.003,0.01,0.001,0.013,0.019,0.01
1960,11102,3593,19878.428,61730.47,30331.969,0.155,0.054,0.024,0.01,0.515,0.049,0.728,374927.579,148980.501,-2606.147,29921.466,36061.142,0.542,0.458,NA,NA,0.097,0.648,0.352,0,0.205,3.777,49.73,1190.536,0.016,0.015,0.008,0.003,0.009,0.001,0.012,0.017,0.013
1960,11201,5655,51434.032,62317.319,32300.658,0.167,0.058,0.025,0.01,0.498,0.095,0.665,135177.058,138239.541,0,34796.443,36557.852,0.649,0.351,NA,NA,0.094,0.935,0.065,0,0.15,3.919,48.262,1023.546,0.013,0.012,0.004,0.002,0.008,0.002,0.01,0.015,0.018
1960,11202,2229,27145.331,63125.85,29593.643,0.238,0.1,0.042,0.017,0.573,0.074,0.733,189775.244,121599.716,0,39476.772,35602.879,0.586,0.414,NA,NA,0.123,0.87,0.13,0,0.167,3.849,48.609,1044.411,0.012,0.01,0.005,0.002,0.007,0.001,0.009,0.013,0.013
1960,11203,1467,22959.945,58202.986,30733.947,0.16,0.047,0.012,0.005,0.508,0.579,0.665,103245.607,124892.027,0,31046.113,31394.108,0.65,0.35,NA,NA,0.07,0.981,0.019,0,0.145,4.057,48.584,2779.723,0.04,0.027,0.017,0.007,0.022,0.448,0.027,0.036,0.03
1960,11301,3712,16439.628,81118.749,41763.854,0.136,0.046,0.017,0.008,0.465,0.258,0.639,134465.5,188248.78,0,43155.315,53326.467,0.66,0.34,NA,NA,0.137,0.74,0.258,0,0.156,3.626,47.911,2889.861,0.029,0.018,0.009,0.003,0.018,0.359,0.023,0.027,0.025
1960,11302,23893,477860,109462.951,52397.177,0.238,0.098,0.04,0.016,0.544,0.075,0.729,320061.737,219011.566,-960.356,61035.169,66348.434,0.614,0.386,NA,NA,0.173,0.81,0.188,0,0.169,3.478,45.761,3329.366,0.023,0.014,0.006,0.002,0.014,0.002,0.018,0.023,0.015
1960,11303,1701,11967.283,86078.943,38469.007,0.185,0.065,0.031,0.016,0.509,0.247,0.689,184006.223,188796.599,0,33405.186,40620.547,0.676,0.324,NA,NA,0.102,0.631,0.366,0,0.182,3.563,51.545,2399.56,0.022,0.025,0.005,0.008,0.013,0.375,0.017,0.021,0.024
1960,11304,34047,645468.974,142163.826,53679.641,0.239,0.097,0.039,0.016,0.571,0.051,0.759,411551.403,299136.025,-2346.811,71715.263,78717.962,0.489,0.511,NA,NA,0.346,0.801,0.195,0,0.197,3.324,44.772,1839.649,0.009,0.005,0.002,0.001,0.006,0.001,0.007,0.008,0.014
1960,11401,2464,27956.285,81974.25,48073.851,0.138,0.06,0.026,0.01,0.434,0.116,0.613,169164.802,181410.858,1599.358,43281.227,55287.562,0.705,0.295,NA,NA,0.136,0.99,0.003,0,0.134,3.498,48.561,1378.612,0.014,0.015,0.008,0.003,0.009,0.002,0.012,0.015,0.009
1960,11402,5264,28458.944,88428.841,52009.714,0.145,0.062,0.026,0.011,0.433,0.125,0.606,172626.111,191235.401,3476.533,42171.392,54604.506,0.745,0.255,NA,NA,0.127,0.997,0.001,0,0.141,3.39,49.898,895.681,0.009,0.008,0.005,0.002,0.006,0.001,0.007,0.009,0.012
1960,11403,1205,13079.88,80566.154,47886.068,0.108,0.027,0.016,0.011,0.415,0.575,0.588,109498.424,194327.749,0,42688.867,55126.32,0.71,0.29,NA,NA,0.126,0.988,0.002,0,0.149,3.524,48.798,1454.893,0.016,0.019,0.003,0.003,0.009,0.42,0.012,0.017,0.017
1960,11500,3333,66660,123574.392,67102.752,0.194,0.077,0.031,0.012,0.479,0.116,0.651,262220.326,255252.525,5168.412,55334.258,75606.376,0.763,0.237,NA,NA,0.161,0.982,0.018,0,0.142,3.403,47.852,3047.041,0.019,0.017,0.008,0.003,0.013,0.003,0.016,0.018,0.021
1960,11600,63091,1240592.533,137648.037,71059.007,0.228,0.093,0.038,0.015,0.517,0.1,0.698,378184.942,259906.528,1545.458,65369.441,89900.302,0.704,0.296,NA,NA,0.189,0.886,0.112,0,0.141,3.46,45.969,3675.779,0.019,0.009,0.003,0.001,0.013,0.003,0.016,0.017,0.015
