year,puma,statefip,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,cntygp97,cntygp98,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
1990,6301,48,1865,33718.333,203981.496,48449.836,0.261,0.11,0.047,0.02,0.628,0.025,0.806,368321.207,480814.348,-4757.98,59383.63,67171.032,0.516,0.484,NA,NA,0.274,0.241,0.236,0.687,0.251,0.047,0.371,2.451,49.54,4684.662,0.016,0.006,0.003,0.001,0.009,0.001,0.013,0.011,0.011
1990,6301,36,316,4776.333,498982.195,316058.794,0.182,0.077,0.033,0.014,0.442,0.156,0.613,841732.25,819684.109,29239.171,105871.216,262598.124,0.83,0.17,NA,NA,0.143,0.686,0.237,0.981,0.016,0,0.256,3.332,47.367,24158.519,0.024,0.009,0.004,0.002,0.027,0.008,0.029,0.016,0.021
1990,6302,48,2172,35025.833,267167.606,93845.012,0.244,0.103,0.044,0.018,0.578,0.064,0.763,487046.138,553591.661,5344.714,84830.067,108943.381,0.71,0.29,NA,NA,0.26,0.45,0.293,0.881,0.078,0.029,0.23,2.838,46.242,6516.698,0.007,0.003,0.001,0.001,0.01,0.002,0.011,0.006,0.01
1990,6302,36,295,5483.333,377730.47,214790.005,0.201,0.085,0.036,0.015,0.472,0.118,0.658,559935.548,721060.141,16628.573,89703.28,204382.256,0.687,0.313,NA,NA,0.138,0.549,0.207,0.946,0.024,0.017,0.292,3.027,46.298,9276.355,0.007,0.003,0.001,0,0.015,0.003,0.016,0.005,0.008
1990,6303,36,307,5408.667,430067.518,218275.812,0.211,0.089,0.038,0.016,0.507,0.116,0.673,482088.866,893091.724,24489.168,91689.033,232145.454,0.779,0.221,NA,NA,0.176,0.603,0.257,0.938,0.042,0.013,0.218,3.264,45.423,18017.853,0.015,0.007,0.003,0.001,0.021,0.005,0.024,0.012,0.022
1990,6400,48,4174,59287.5,233951.398,81055.515,0.232,0.097,0.041,0.017,0.572,0.063,0.75,386948.63,516285.816,6310.695,77065.549,88838.041,0.706,0.294,NA,NA,0.288,0.418,0.229,0.868,0.061,0.062,0.228,2.85,47.088,10921.013,0.033,0.016,0.007,0.003,0.022,0.003,0.029,0.029,0.024
1990,6400,36,464,7455,967512.579,539462.271,0.209,0.088,0.037,0.016,0.495,0.104,0.65,1547417.035,2148942.374,34588.73,102099.096,379936.597,0.783,0.217,NA,NA,0.404,0.379,0.297,0.929,0.054,0.002,0.375,2.336,54.808,120405.087,0.004,0.002,0.001,0,0.01,0.013,0.008,0.003,0.028
1990,6401,6,3996,77330.333,355674.299,152640.298,0.227,0.096,0.04,0.017,0.544,0.076,0.727,579265.826,737679.783,8459.409,90876.315,224618.304,0.701,0.299,NA,NA,0.116,0.585,0.257,0.848,0.052,0.066,0.241,3.047,44.301,9523.201,0.013,0.005,0.002,0.001,0.012,0.002,0.015,0.01,0.014
1990,6402,6,2694,48852.833,594875.526,302664.98,0.21,0.089,0.037,0.016,0.5,0.107,0.672,977615.337,1198528.243,27009.654,120346.295,377545.368,0.763,0.237,NA,NA,0.076,0.687,0.378,0.895,0.016,0.046,0.224,2.945,43.503,21422.149,0.01,0.004,0.002,0.001,0.015,0.004,0.017,0.008,0.015
1990,6403,6,3138,50934.333,882377.744,443310.613,0.217,0.092,0.039,0.016,0.515,0.075,0.681,1349658.604,2020678.133,12216.038,116511.451,429428.613,0.672,0.328,NA,NA,0.164,0.508,0.447,0.764,0.129,0.057,0.307,2.856,50.25,106590.607,0.005,0.002,0.001,0,0.011,0.01,0.008,0.004,0.026
1990,6404,6,2184,38595.167,517935.054,97056.88,0.245,0.104,0.044,0.018,0.585,0.023,0.767,795526.153,1239486.314,4863.783,84665.961,228346.85,0.415,0.585,NA,NA,0.125,0.291,0.418,0.578,0.028,0.125,0.372,2.673,47.321,37712.717,0.008,0.004,0.002,0.001,0.013,0.002,0.014,0.007,0.012
1990,6405,6,3311,52565.167,984077.261,530582.827,0.217,0.092,0.039,0.016,0.514,0.073,0.677,1953571.987,2477880.323,13459.239,117125.047,433876.845,0.615,0.385,NA,NA,0.2,0.415,0.444,0.725,0.01,0.064,0.299,2.841,50.573,159567.231,0.006,0.003,0.001,0,0.015,0.012,0.011,0.005,0.03
1990,6406,6,1960,38867,166112.914,27907.738,0.245,0.103,0.044,0.018,0.607,0.011,0.806,317804.721,406866.689,-5301.458,61193.798,127725.039,0.371,0.629,NA,NA,0.088,0.283,0.065,0.437,0.007,0.537,0.263,4.382,42.98,6638.51,0.021,0.009,0.004,0.002,0.016,0,0.023,0.018,0.011
1990,6407,6,2193,37072.833,202470.546,94452.094,0.194,0.081,0.034,0.015,0.503,0.049,0.712,299519.48,459016.387,-3825.82,63154.559,134321.539,0.592,0.408,NA,NA,0.166,0.426,0.14,0.107,0.648,0.227,0.421,4.049,47.645,12911.871,0.035,0.016,0.007,0.003,0.032,0.003,0.04,0.03,0.023
1990,6408,6,2410,39803.167,315585.675,138415.622,0.226,0.095,0.04,0.017,0.544,0.057,0.74,577632.055,644740.358,0,80345.89,190807.701,0.583,0.417,NA,NA,0.117,0.466,0.218,0.673,0.037,0.208,0.289,3.683,45.762,10525.946,0.018,0.007,0.003,0.001,0.016,0.002,0.02,0.014,0.015
1990,6409,6,3324,53184.833,790481.865,420624.932,0.209,0.088,0.037,0.016,0.497,0.098,0.658,1043062.51,1577800.929,23485.962,113932.982,381058.973,0.744,0.256,NA,NA,0.15,0.595,0.423,0.879,0.021,0.037,0.279,2.856,48.612,52366.851,0.009,0.004,0.002,0.001,0.015,0.007,0.016,0.007,0.018
1990,6410,6,1942,32730,851528.067,470012.504,0.209,0.088,0.037,0.016,0.495,0.107,0.651,1090922.892,1888477.311,29620.708,132587.262,462047.201,0.778,0.222,NA,NA,0.059,0.719,0.474,0.677,0.044,0.07,0.215,3.277,44.8,68923.621,0.004,0.002,0.001,0,0.01,0.009,0.008,0.003,0.024
1990,6411,6,3105,50865.333,568951.638,267159.483,0.22,0.093,0.039,0.017,0.525,0.073,0.703,760302.496,1191540.585,11616.781,98247.525,291574.115,0.651,0.349,NA,NA,0.126,0.525,0.308,0.74,0.06,0.09,0.282,3.113,47.109,22026.377,0.009,0.004,0.002,0.001,0.011,0.003,0.013,0.007,0.013
1990,6412,6,1899,27245.167,385930.813,199893.94,0.202,0.085,0.036,0.015,0.497,0.081,0.684,467100.207,743785.829,0,82073.277,225072.62,0.678,0.322,NA,NA,0.131,0.547,0.135,0.682,0.024,0.204,0.237,4.23,46.858,23551.052,0.034,0.015,0.006,0.003,0.033,0.005,0.038,0.027,0.025
1990,6413,6,3325,52029.667,752659.279,380303.093,0.218,0.092,0.039,0.016,0.518,0.074,0.685,902864.288,1716045.238,13856.125,103852.375,336405.811,0.675,0.325,NA,NA,0.168,0.507,0.322,0.739,0.013,0.15,0.275,3.173,48.739,57099.497,0.005,0.002,0.001,0,0.01,0.006,0.009,0.004,0.018
1990,6414,6,2242,34760.167,470074.129,204826.745,0.229,0.097,0.041,0.017,0.545,0.05,0.729,607892.14,1011640.514,1271.849,78570.054,222278.81,0.582,0.418,NA,NA,0.182,0.4,0.16,0.585,0.008,0.311,0.302,3.371,49.694,16293.466,0.01,0.004,0.002,0.001,0.013,0.002,0.015,0.008,0.012
1990,6415,6,2490,35178.667,580352.652,318469.134,0.208,0.088,0.037,0.016,0.497,0.095,0.666,617803.286,1083215.198,12766.899,95847.721,279418.274,0.708,0.292,NA,NA,0.162,0.546,0.247,0.787,0.015,0.151,0.258,3.269,48.167,23335.678,0.015,0.006,0.003,0.001,0.021,0.004,0.022,0.011,0.016
1990,6416,6,3273,47938,591482.34,279146.893,0.209,0.088,0.037,0.016,0.51,0.078,0.682,693480.922,1196023.497,10438.713,100563.404,315517.373,0.683,0.317,NA,NA,0.124,0.559,0.299,0.576,0.043,0.184,0.237,3.617,47.193,43143.115,0.032,0.014,0.006,0.002,0.038,0.006,0.044,0.025,0.025
1990,6417,6,2674,46257.667,498948.621,126862.517,0.239,0.101,0.043,0.018,0.573,0.03,0.756,723644.205,1151201.789,4551.99,85191.378,221982.518,0.497,0.503,NA,NA,0.156,0.341,0.228,0.728,0.052,0.147,0.307,3.014,47.283,25420.025,0.011,0.005,0.002,0.001,0.012,0.002,0.015,0.009,0.011
1990,6418,6,3294,52653.5,489094.9,204516.674,0.218,0.092,0.039,0.016,0.529,0.05,0.711,554078.642,991421.985,8869.263,88576.682,231626.775,0.558,0.442,NA,NA,0.172,0.386,0.233,0.808,0.038,0.071,0.298,2.864,47.759,33321.258,0.03,0.013,0.005,0.002,0.036,0.004,0.04,0.023,0.02
1990,6419,6,3703,60627.667,791525.987,381404.314,0.217,0.092,0.039,0.016,0.518,0.057,0.686,821480.585,1667351.506,16146.123,107530.567,366507.681,0.547,0.453,NA,NA,0.124,0.423,0.432,0.79,0.014,0.025,0.291,2.532,48.203,75156.606,0.014,0.006,0.002,0.001,0.024,0.006,0.025,0.011,0.013
1990,6420,6,4963,82904.167,1112712.677,705758.637,0.213,0.09,0.038,0.016,0.504,0.085,0.659,2098207.579,2867358.438,29912.594,153052.996,575948.801,0.588,0.412,NA,NA,0.104,0.484,0.624,0.899,0.013,0.017,0.284,2.437,46.608,215693.557,0.006,0.002,0.001,0,0.013,0.015,0.01,0.004,0.03
1990,6421,6,2409,44264.333,326629.831,56234.145,0.244,0.103,0.044,0.018,0.595,0.022,0.779,435735.967,771078.036,-2236.062,74938.629,156500.084,0.42,0.58,NA,NA,0.107,0.313,0.232,0.396,0.304,0.115,0.356,3.032,46.064,18272.23,0.03,0.012,0.005,0.002,0.025,0.001,0.032,0.023,0.015
1990,6422,6,1777,35413.667,297060.806,31689.78,0.258,0.108,0.046,0.019,0.645,0.014,0.814,426874.887,788163.284,-5089.276,73816.791,135508.258,0.301,0.699,NA,NA,0.079,0.222,0.222,0.514,0.209,0.198,0.313,3.104,43.649,25370.652,0.051,0.024,0.01,0.004,0.034,0.001,0.049,0.045,0.019
1990,6423,6,3979,70891,906206.751,308091.238,0.23,0.097,0.041,0.017,0.544,0.039,0.72,2339293.89,2638445.624,10618.345,133777.959,466917.788,0.47,0.53,NA,NA,0.091,0.379,0.559,0.905,0.024,0.025,0.369,2.222,47.888,187217.081,0.007,0.003,0.001,0.001,0.018,0.008,0.014,0.006,0.028
1990,6424,6,1730,28659,668609.206,341802.171,0.21,0.089,0.038,0.016,0.503,0.087,0.669,716838.024,1246201.961,18018.047,107285.217,381377.621,0.727,0.273,NA,NA,0.124,0.604,0.375,0.669,0.055,0.123,0.241,3.302,45.936,41711.112,0.017,0.007,0.003,0.001,0.027,0.006,0.029,0.013,0.018
1990,6500,36,682,10516.333,1211912.384,754307.656,0.202,0.085,0.036,0.015,0.478,0.137,0.61,2020439.657,3405497.973,60809.47,144513.546,480232.568,0.827,0.173,NA,NA,0.203,0.624,0.516,0.952,0.031,0.006,0.242,3.004,49.979,228953.061,0.01,0.004,0.002,0.001,0.023,0.021,0.018,0.007,0.045
1990,6500,48,458,7280,265081.509,60121.1,0.287,0.121,0.051,0.022,0.666,0.036,0.825,533120.571,570795.617,0,62556.251,68994.064,0.626,0.374,NA,NA,0.275,0.351,0.277,0.869,0.052,0.057,0.31,2.67,47.865,27579.072,0.018,0.008,0.003,0.001,0.034,0.004,0.032,0.014,0.013
1990,6501,6,4548,73116.5,336966.671,57700.817,0.237,0.1,0.042,0.018,0.581,0.019,0.77,456904.3,785043.307,0,74853.125,166609.687,0.438,0.562,NA,NA,0.136,0.301,0.215,0.526,0.021,0.285,0.291,3.662,47.11,19186.008,0.032,0.014,0.006,0.002,0.027,0.001,0.034,0.025,0.016
1990,6501,48,1841,26867.5,233460.026,86217.485,0.249,0.105,0.044,0.019,0.579,0.066,0.769,511648.636,479354.385,5719.504,83607.375,114783.997,0.709,0.291,NA,NA,0.223,0.487,0.278,0.722,0.127,0.124,0.233,3.12,45.859,5888.144,0.009,0.004,0.002,0.001,0.011,0.002,0.013,0.008,0.006
1990,6502,6,2276,35632.5,134220.886,7127.104,0.308,0.129,0.055,0.023,0.754,-0.005,0.888,320779.386,370241.858,-4955.809,49537.445,56382.283,0.175,0.825,NA,NA,0.08,0.094,0.087,0.507,0.05,0.301,0.344,3.736,48.032,5857.988,0.028,0.014,0.006,0.003,0.011,0,0.02,0.025,0.005
1990,6502,48,1712,32307.5,321914.182,111661.578,0.247,0.104,0.044,0.019,0.584,0.078,0.761,668658.447,716504.15,19806.127,113818.778,154916.561,0.776,0.224,NA,NA,0.083,0.693,0.501,0.652,0.235,0.04,0.216,3.182,42.714,10481.256,0.005,0.002,0.001,0,0.012,0.003,0.01,0.004,0.009
1990,6503,6,3775,64395.5,97957.649,10981.163,0.231,0.091,0.038,0.017,0.636,0.14,0.83,179984.749,268198.9,-5282.322,45155.58,65899.463,0.303,0.697,NA,NA,0.119,0.184,0.11,0.082,0.583,0.326,0.457,4.435,45.24,6971.716,0.05,0.035,0.015,0.005,0.027,0.381,0.039,0.047,0.016
1990,6504,6,3201,62996.333,256276.979,25269.375,0.265,0.112,0.047,0.02,0.649,0.008,0.823,430148.276,664493.19,-5034.8,63427.474,129501.708,0.357,0.643,NA,NA,0.099,0.258,0.242,0.121,0.684,0.12,0.467,2.818,48.699,13712.758,0.031,0.014,0.006,0.002,0.021,0,0.029,0.025,0.011
1990,6505,6,3985,77091,155704.054,15297.922,0.261,0.109,0.046,0.019,0.647,0,0.836,311236.131,399246.02,-5656.096,53117.135,86005.466,0.323,0.677,NA,NA,0.11,0.214,0.127,0.122,0.602,0.239,0.454,3.489,47.448,7329.179,0.03,0.016,0.007,0.003,0.018,0,0.025,0.029,0.011
1990,6506,6,4969,97004.333,356297.571,28217.363,0.298,0.126,0.053,0.022,0.706,0.007,0.857,1145355.048,1061920.136,-5978.68,74002.258,135278.815,0.175,0.825,NA,NA,0.054,0.12,0.371,0.518,0.144,0.148,0.398,2.573,47.173,42976.848,0.01,0.004,0.002,0.001,0.023,0.001,0.019,0.008,0.014
1990,6507,6,5383,104007.833,397371.189,25866.49,0.298,0.126,0.053,0.022,0.706,0.006,0.856,1299132.003,1346360.924,-5815.656,78185.587,175953.054,0.21,0.79,NA,NA,0.061,0.149,0.356,0.751,0.047,0.096,0.353,2.475,46.138,67051.227,0.011,0.005,0.002,0.001,0.026,0.001,0.02,0.009,0.014
1990,6508,6,3306,58843.5,193754.95,10365.781,0.332,0.14,0.059,0.025,0.795,-0.003,0.895,468212.697,551342.193,-6479.419,57515.578,81806.738,0.171,0.829,NA,NA,0.063,0.107,0.206,0.398,0.032,0.367,0.335,3.333,44.759,7523.07,0.014,0.006,0.003,0.001,0.008,0,0.009,0.011,0.004
1990,6509,6,4178,72327.167,1237707.322,889636.255,0.214,0.09,0.038,0.016,0.506,0.081,0.661,2976362.788,4409026.302,21346.808,165121.744,633775.578,0.576,0.424,NA,NA,0.139,0.437,0.618,0.935,0.019,0.011,0.354,2.184,50.119,373941.224,0.007,0.003,0.001,0.001,0.018,0.018,0.014,0.006,0.031
1990,6510,6,2543,47053.667,386339.088,47017.867,0.263,0.111,0.047,0.02,0.634,0.013,0.81,673085.987,1010803.554,-5028.779,78225.625,152007.376,0.3,0.7,NA,NA,0.09,0.21,0.283,0.72,0.042,0.181,0.354,2.661,44.293,21211.643,0.016,0.007,0.003,0.001,0.014,0.001,0.019,0.012,0.009
1990,6511,6,1528,22970,504268.441,228857.696,0.231,0.097,0.041,0.017,0.547,0.063,0.728,684088.225,1129816.731,0,85666.801,209234.567,0.666,0.334,NA,NA,0.132,0.534,0.139,0.389,0.121,0.427,0.247,4.479,46.046,27611.663,0.006,0.002,0.001,0,0.014,0.004,0.011,0.005,0.016
1990,6512,6,2805,52805.333,487576.005,59658.322,0.259,0.109,0.046,0.019,0.616,0.015,0.793,768119.456,1369706.303,-4615.688,84149.166,176790.253,0.33,0.67,NA,NA,0.085,0.245,0.339,0.808,0.045,0.089,0.367,2.551,45.772,45712.006,0.007,0.003,0.001,0.001,0.014,0.002,0.012,0.005,0.012
1990,6513,6,1866,32358.833,357005.459,72967.605,0.236,0.099,0.042,0.018,0.578,0.021,0.766,469214.653,802313.745,-3822.957,80910.173,180587.615,0.448,0.552,NA,NA,0.09,0.358,0.252,0.637,0.064,0.2,0.294,3.258,45.459,22094.852,0.035,0.015,0.006,0.003,0.03,0.001,0.038,0.028,0.017
1990,6514,6,2297,38529,527893.089,237929.605,0.22,0.093,0.039,0.017,0.53,0.057,0.71,679326.515,1104437.778,4650.061,92483.817,261518.289,0.594,0.406,NA,NA,0.134,0.459,0.242,0.737,0.017,0.168,0.27,3.209,46.131,25492.681,0.02,0.008,0.004,0.002,0.022,0.003,0.027,0.015,0.015
1990,6515,6,2147,35529.833,767918.587,394815.609,0.212,0.09,0.038,0.016,0.505,0.091,0.666,838023.376,1627488.202,16550.504,111787.099,356903.093,0.721,0.279,NA,NA,0.124,0.597,0.345,0.767,0.027,0.134,0.259,3.204,46.993,54930.523,0.009,0.004,0.002,0.001,0.015,0.007,0.016,0.007,0.017
1990,6516,6,3377,55527.833,897550.874,504466.012,0.213,0.09,0.038,0.016,0.504,0.083,0.664,1137463.229,1923827.108,15335.518,120328.676,409925.662,0.621,0.379,NA,NA,0.085,0.535,0.435,0.864,0.023,0.057,0.279,2.73,47.805,89815.098,0.006,0.002,0.001,0,0.012,0.009,0.01,0.004,0.018
1990,6517,6,3224,51867.833,926614.428,536098.864,0.212,0.089,0.038,0.016,0.502,0.082,0.662,1228724.458,1927415.669,14354.409,125623.333,450270.898,0.66,0.34,NA,NA,0.1,0.56,0.455,0.847,0.021,0.041,0.27,2.784,47.744,96512.636,0.006,0.003,0.001,0,0.013,0.009,0.012,0.005,0.017
1990,6518,6,3532,59556.333,783713.784,316282.775,0.229,0.097,0.041,0.017,0.542,0.058,0.735,4351688.92,2237756.602,9850.181,117364.783,422505.114,0.596,0.404,NA,NA,0.107,0.489,0.407,0.87,0.02,0.059,0.328,2.656,47.994,131503.382,0.012,0.005,0.002,0.001,0.028,0.009,0.022,0.009,0.043
1990,6519,6,2572,47308.667,861758.505,225299.492,0.235,0.099,0.042,0.018,0.556,0.035,0.732,1923422.856,2811386.054,12250.026,120586.637,350006.567,0.368,0.632,NA,NA,0.112,0.256,0.577,0.85,0.024,0.019,0.407,2.016,47.125,203344.957,0.009,0.004,0.002,0.001,0.021,0.008,0.016,0.007,0.026
1990,6520,6,4948,86583,633483.675,122331.313,0.239,0.101,0.043,0.018,0.57,0.027,0.752,1070061.658,1584678.061,5757.709,98332.948,267876.903,0.364,0.636,NA,NA,0.102,0.262,0.486,0.785,0.054,0.069,0.367,2.305,45.093,66498.141,0.011,0.004,0.002,0.001,0.016,0.003,0.018,0.008,0.012
1990,6521,6,3687,63116.833,516858.318,107363.442,0.246,0.104,0.044,0.019,0.587,0.011,0.772,827003.105,1321388.584,-4075.91,85752.671,205320.199,0.411,0.589,NA,NA,0.123,0.287,0.232,0.67,0.068,0.168,0.313,3.114,46.027,34949.686,0.009,0.004,0.002,0.001,0.011,0.001,0.013,0.007,0.013
1990,6600,6,8887,160760.833,478006.532,78909.765,0.257,0.109,0.046,0.019,0.612,0.015,0.791,850148.645,1288150.175,-4424.182,83254.214,195316.165,0.403,0.597,NA,NA,0.12,0.283,0.332,0.698,0.112,0.096,0.369,2.676,46.3,41109.638,0.006,0.003,0.001,0,0.014,0.001,0.011,0.005,0.014
1990,6600,48,438,6206.667,222913.894,51346.15,0.266,0.112,0.047,0.02,0.643,0.042,0.811,558665.626,499658.781,0,52768.016,69351.383,0.714,0.286,NA,NA,0.436,0.277,0.169,0.836,0.014,0.142,0.247,2.847,51.521,13977.812,0.028,0.012,0.005,0.002,0.024,0.003,0.035,0.024,0.016
1990,6601,48,1373,25780,84033.895,19656.766,0.25,0.106,0.045,0.019,0.61,0.01,0.818,257937.929,189668.964,-4980.043,43444.793,34380.898,0.432,0.568,NA,NA,0.272,0.161,0.079,0.384,0.235,0.366,0.375,3.45,49.066,1099.634,0.008,0.003,0.001,0.001,0.005,0,0.007,0.006,0.007
1990,6602,48,1428,27231.667,82855.011,32618.706,0.209,0.085,0.033,0.014,0.548,0.171,0.752,169629.25,183389.431,-3520.283,42146.044,40833.642,0.553,0.447,NA,NA,0.352,0.202,0.046,0.26,0.499,0.234,0.41,3.423,50.824,3269.756,0.027,0.022,0.015,0.006,0.017,0.347,0.022,0.024,0.022
1990,6603,48,1870,35610,196612.112,37514.401,0.275,0.116,0.049,0.021,0.652,0.019,0.826,403510.699,443281.871,-4821.289,64152.239,59954.145,0.394,0.606,NA,NA,0.209,0.185,0.27,0.754,0.097,0.133,0.374,2.481,46.676,4012.02,0.008,0.003,0.001,0.001,0.007,0,0.008,0.006,0.007
1990,6604,48,2098,45140.833,448445.02,41223.934,0.289,0.122,0.052,0.022,0.684,0.013,0.846,1953757.232,1603022.063,-5214.83,103369.982,161502.602,0.271,0.729,NA,NA,0.099,0.172,0.573,0.863,0.051,0.061,0.373,1.997,43.141,114389.444,0.02,0.009,0.004,0.002,0.045,0.003,0.037,0.016,0.022
1990,6605,48,1601,31806.667,221114.105,36021.3,0.291,0.123,0.052,0.022,0.675,0.018,0.859,1110122.906,517224.303,-5198.425,71900.254,80171.998,0.404,0.596,NA,NA,0.151,0.253,0.275,0.809,0.069,0.087,0.329,2.668,44.428,10585.346,0.016,0.007,0.003,0.001,0.015,0.001,0.019,0.012,0.011
1990,6606,48,1687,32379.167,136126.365,36345.557,0.245,0.102,0.043,0.018,0.613,0.03,0.79,232740.443,300718.684,-4606.333,57701.279,57522.429,0.503,0.497,NA,NA,0.228,0.275,0.189,0.533,0.376,0.078,0.381,2.837,47.931,6747.177,0.037,0.02,0.009,0.004,0.02,0.002,0.028,0.032,0.021
1990,6607,48,2143,42584.167,258458.293,37850.429,0.297,0.126,0.053,0.022,0.694,0.014,0.854,761239.615,611294.061,-4744.67,70959.832,91455.297,0.368,0.632,NA,NA,0.159,0.209,0.462,0.538,0.393,0.033,0.455,2.198,46.39,21711.668,0.017,0.007,0.003,0.001,0.025,0.001,0.028,0.013,0.011
1990,6608,48,1535,27610,121936.257,51896.492,0.224,0.088,0.036,0.015,0.553,0.19,0.73,197078.308,249734.635,0,55677.181,63504.494,0.689,0.311,NA,NA,0.222,0.468,0.184,0.221,0.711,0.05,0.425,3.098,49.238,5630.633,0.039,0.034,0.016,0.007,0.023,0.323,0.028,0.041,0.029
1990,6609,48,1681,33860.833,318140.271,53834.894,0.265,0.112,0.047,0.02,0.639,0.017,0.812,576155.494,781443.962,-5161.709,84541.759,92507.4,0.45,0.55,NA,NA,0.134,0.316,0.463,0.665,0.232,0.054,0.369,2.571,46.124,18585.563,0.021,0.009,0.004,0.002,0.018,0.001,0.022,0.016,0.012
1990,6610,48,2160,45715,294384.496,38406.494,0.288,0.122,0.051,0.022,0.684,0.015,0.84,621706.08,762646.957,-5343.577,83966.858,84311.595,0.339,0.661,NA,NA,0.077,0.263,0.503,0.766,0.1,0.081,0.358,2.271,42.234,21752.226,0.009,0.004,0.002,0.001,0.021,0.001,0.016,0.007,0.01
1990,6611,48,1706,35830,193259.085,61150.545,0.236,0.1,0.042,0.018,0.579,0.045,0.77,348879.614,444508.596,-4410.365,80920.506,82636.069,0.527,0.473,NA,NA,0.103,0.425,0.387,0.754,0.136,0.063,0.261,2.729,42.499,6215.211,0.018,0.008,0.003,0.001,0.014,0.001,0.018,0.016,0.015
1990,6612,48,1664,31481.667,119091.755,31264.489,0.263,0.107,0.045,0.019,0.621,0.025,0.807,236226.926,259973.798,-5517.205,54597.956,48431.596,0.506,0.494,NA,NA,0.231,0.275,0.133,0.574,0.222,0.183,0.317,3.138,45.994,5532.088,0.033,0.025,0.01,0.004,0.018,0.001,0.024,0.034,0.02
1990,6613,48,1657,32831.667,362185.112,83451.497,0.266,0.113,0.048,0.02,0.631,0.031,0.806,796370.357,881449.118,4371.145,100451.04,119601.105,0.524,0.476,NA,NA,0.091,0.432,0.494,0.82,0.086,0.039,0.291,2.637,42.999,21560.969,0.007,0.003,0.001,0.001,0.017,0.002,0.013,0.006,0.011
1990,6614,48,1573,30385,95930.978,42042.064,0.202,0.084,0.036,0.015,0.515,0.044,0.724,162754.959,202900.125,-5040.916,60956.898,44428.933,0.49,0.51,NA,NA,0.177,0.313,0.097,0.411,0.389,0.185,0.327,3.486,45.544,2334.648,0.02,0.015,0.005,0.002,0.012,0.001,0.015,0.021,0.016
1990,6615,48,1519,34400.833,111023.75,25598.273,0.255,0.105,0.045,0.019,0.622,0.027,0.801,203566.27,258850.232,-5725.767,69956.793,41522.931,0.341,0.659,NA,NA,0.042,0.299,0.382,0.623,0.191,0.072,0.336,2.612,39.176,5132.358,0.039,0.022,0.009,0.004,0.019,0.001,0.026,0.036,0.019
1990,6700,48,1804,35379.167,152175.838,39700.074,0.251,0.104,0.044,0.019,0.615,0.035,0.796,315954.485,362265.951,-4883.668,68184.598,57836.392,0.513,0.487,NA,NA,0.175,0.338,0.18,0.876,0.007,0.101,0.264,2.858,45.004,4988.645,0.026,0.016,0.007,0.003,0.013,0.001,0.018,0.026,0.017
1990,6701,6,2645,46277.833,459243.121,171969.845,0.231,0.098,0.041,0.017,0.553,0.045,0.74,696210.124,994995.088,6678.754,88690.847,238840.554,0.542,0.458,NA,NA,0.12,0.422,0.257,0.709,0.049,0.183,0.266,3.415,46.495,13677.108,0.011,0.005,0.002,0.001,0.012,0.001,0.014,0.008,0.011
1990,6702,6,3661,61063.333,751382.481,368089.386,0.218,0.092,0.039,0.016,0.518,0.071,0.69,1170377.275,1611380.619,14639.589,103603.776,341916.363,0.631,0.369,NA,NA,0.161,0.47,0.377,0.897,0.013,0.06,0.3,2.731,49.555,56590.682,0.007,0.003,0.001,0.001,0.012,0.006,0.012,0.005,0.019
1990,6703,6,2478,38803.667,980543.578,583052.926,0.204,0.086,0.036,0.015,0.484,0.116,0.636,1633650.56,2007541.002,37243.017,133493.046,517413.048,0.742,0.258,NA,NA,0.083,0.659,0.5,0.923,0.01,0.022,0.247,2.897,48.14,90089.559,0.004,0.002,0.001,0,0.009,0.011,0.007,0.003,0.028
1990,6704,6,2034,32164.167,638620.743,360663.135,0.195,0.082,0.035,0.015,0.472,0.124,0.623,539480.894,1109638.073,33988.836,119500.61,390655.213,0.768,0.232,NA,NA,0.052,0.716,0.347,0.902,0.012,0.037,0.219,3.12,43.958,41031.985,0.026,0.011,0.005,0.002,0.037,0.009,0.039,0.02,0.029
1990,6705,6,1850,32790,715607.777,356789.722,0.219,0.092,0.039,0.016,0.519,0.075,0.693,1157505.921,1609467.746,11157.359,103127.223,383897.792,0.662,0.338,NA,NA,0.167,0.496,0.323,0.851,0.007,0.107,0.262,3.056,47.752,49111.724,0.005,0.002,0.001,0,0.01,0.005,0.008,0.004,0.021
1990,6800,6,1774,35474.5,270089.537,141432.739,0.201,0.083,0.035,0.015,0.502,0.112,0.671,321793.191,529799.902,11376.761,92794.961,225555.116,0.739,0.261,NA,NA,0.055,0.685,0.262,0.726,0.12,0.099,0.201,3.414,41.298,15039.936,0.043,0.023,0.01,0.004,0.031,0.007,0.039,0.038,0.038
1990,6800,48,2313,41067.5,228813.559,73987.068,0.245,0.103,0.044,0.018,0.595,0.054,0.772,387783.458,493051.052,0,83794.265,83605.924,0.633,0.367,NA,NA,0.191,0.441,0.272,0.865,0.057,0.065,0.243,2.943,45.656,6520.056,0.022,0.01,0.004,0.002,0.012,0.002,0.016,0.019,0.017
